Game_id,Local_team_id,Visitor_team_id,Visitor_WL,Local_WL,Visitor_FgPct,Local_FgPct,Visitor_FG3aPct,Local_FG3aPct,Visitor_FtPct,Local_FtPct,Visitor_AST,Local_AST,Visitor_OREB,Local_OREB,Visitor_DREB,Local_DREB,Visitor_STL,Local_STL,Visitor_BLK,Local_BLK,Visitor_PF,Local_PF,Visitor_PTS,Local_PTS
22400624,1610612749,1610612748,L,W,0.37,0.469,0.235,0.45,0.762,0.75,26,32,13,11,37,44,3,5,3,6,18,14,96,125
22400625,1610612760,1610612742,W,L,0.527,0.477,0.452,0.405,0.806,0.727,25,26,8,8,35,25,9,9,3,4,25,27,121,115
22400626,1610612743,1610612758,L,W,0.439,0.485,0.366,0.351,0.737,0.677,31,30,17,15,36,41,5,10,3,8,20,14,123,132
22400627,1610612762,1610612764,L,W,0.462,0.562,0.267,0.405,0.778,0.611,30,30,13,9,24,33,12,7,4,1,13,16,112,128
22400628,1610612744,1610612741,L,W,0.391,0.451,0.4,0.439,0.815,1.0,22,37,10,15,32,37,7,3,2,6,16,21,106,131
22400629,1610612747,1610612738,L,W,0.385,0.472,0.341,0.429,0.667,0.9,23,27,11,10,31,43,5,4,6,3,17,14,96,117
22400630,1610612766,1610612757,W,L,0.405,0.376,0.289,0.29,0.692,0.857,17,20,15,16,32,30,12,9,6,6,21,28,102,97
22400631,1610612755,1610612739,L,W,0.5,0.506,0.481,0.538,0.737,0.852,30,23,10,16,27,27,10,9,5,6,20,16,129,132
22400632,1610612763,1610612740,L,W,0.542,0.554,0.412,0.452,0.688,1.0,30,38,8,16,27,27,6,8,3,4,10,19,126,139
22400633,1610612759,1610612754,W,L,0.52,0.412,0.436,0.344,0.929,0.68,32,22,16,15,34,29,14,9,9,5,20,17,136,98
22400634,1610612750,1610612743,L,W,0.489,0.558,0.344,0.467,0.538,0.867,32,38,14,18,22,27,7,14,3,4,13,14,104,133
22400635,1610612742,1610612738,W,L,0.427,0.443,0.385,0.364,0.737,0.75,33,18,17,13,34,36,4,2,5,8,24,20,122,107
22400636,1610612751,1610612748,W,L,0.443,0.375,0.464,0.35,0.958,0.885,22,23,12,8,39,27,9,11,6,5,23,21,106,97
22400637,1610612766,1610612740,L,W,0.381,0.5,0.258,0.42,0.769,0.72,21,28,9,9,30,39,8,11,5,5,17,18,92,123
22400638,1610612753,1610612765,L,W,0.465,0.482,0.4,0.455,0.821,0.684,22,22,11,8,30,32,11,8,5,4,25,23,113,121
22400639,1610612737,1610612761,W,L,0.467,0.393,0.367,0.297,0.88,0.68,31,28,9,8,42,35,11,14,7,5,20,20,117,94
22400640,1610612739,1610612745,W,L,0.549,0.516,0.464,0.436,0.711,0.769,26,28,14,10,31,30,5,4,4,5,23,30,135,131
22400641,1610612752,1610612758,L,W,0.484,0.495,0.389,0.472,0.875,0.957,33,40,9,17,29,36,5,9,5,4,19,13,120,143
22400642,1610612741,1610612755,W,L,0.457,0.424,0.289,0.316,0.706,0.65,23,24,6,13,34,41,10,6,4,3,15,16,109,97
22400643,1610612763,1610612762,L,W,0.424,0.512,0.255,0.368,0.813,0.735,27,28,14,13,26,32,8,10,5,9,22,19,103,125
22400644,1610612744,1610612747,W,L,0.547,0.461,0.345,0.348,0.824,0.625,29,30,10,11,32,27,8,10,2,0,13,15,118,108
22400645,1610612756,1610612764,L,W,0.467,0.444,0.439,0.325,0.778,0.929,28,23,5,12,32,41,8,4,5,4,17,11,109,119
22400646,1610612746,1610612749,L,W,0.468,0.454,0.371,0.324,0.882,1.0,24,19,5,12,37,35,2,8,5,3,21,23,117,127
22400647,1610612757,1610612760,W,L,0.472,0.407,0.333,0.45,0.828,0.857,24,21,14,13,29,31,7,2,3,6,19,27,118,108
22400648,1610612766,1610612747,W,L,0.512,0.448,0.214,0.389,0.75,0.833,22,26,12,10,36,24,9,11,5,3,18,19,112,107
22400649,1610612739,1610612765,L,W,0.385,0.44,0.278,0.273,0.636,0.783,24,28,12,12,33,41,6,5,4,4,17,13,91,110
22400650,1610612738,1610612745,W,L,0.446,0.488,0.415,0.385,0.714,0.95,29,21,12,7,27,34,7,4,1,4,22,20,114,112
22400651,1610612751,1610612758,W,L,0.549,0.366,0.321,0.278,0.647,0.867,31,19,11,16,33,23,7,9,4,3,24,20,110,96
22400652,1610612748,1610612753,L,W,0.459,0.522,0.359,0.366,0.6,0.667,32,34,12,5,35,38,9,9,4,2,19,21,119,125
22400653,1610612752,1610612763,L,W,0.451,0.519,0.375,0.386,0.882,0.778,21,32,18,17,29,29,5,20,9,7,16,16,106,143
22400654,1610612761,1610612740,L,W,0.438,0.43,0.214,0.273,0.667,0.783,21,31,6,13,40,41,9,8,11,5,16,24,104,113
22400655,1610612741,1610612743,L,W,0.52,0.5,0.222,0.453,1.0,0.875,36,35,12,13,30,34,13,11,5,5,11,14,121,129
22400656,1610612750,1610612737,L,W,0.395,0.395,0.279,0.3,0.667,0.69,24,18,14,14,37,37,10,13,3,4,20,18,92,100
22400657,1610612742,1610612764,L,W,0.416,0.533,0.297,0.444,0.765,0.706,23,39,14,13,31,38,5,5,3,7,15,20,108,130
22400658,1610612762,1610612749,W,L,0.605,0.41,0.353,0.333,0.529,0.769,33,28,5,15,41,31,6,8,5,1,18,19,125,110
22400659,1610612756,1610612746,L,W,0.494,0.471,0.313,0.468,0.85,0.818,22,23,10,11,32,28,12,10,5,5,15,17,109,111
22400660,1610612755,1610612747,L,W,0.514,0.473,0.303,0.324,0.87,0.84,25,20,4,12,35,31,5,14,3,4,19,20,104,118
22400661,1610612744,1610612762,L,W,0.513,0.391,0.308,0.347,0.708,0.806,30,29,5,16,34,31,4,8,6,4,24,24,103,114
22400662,1610612757,1610612749,L,W,0.506,0.511,0.314,0.429,0.722,0.821,26,26,9,17,27,35,8,6,2,2,22,18,112,125
22400663,1610612766,1610612751,W,L,0.488,0.337,0.313,0.286,0.8,0.68,27,18,7,18,33,34,11,6,8,7,18,19,104,83
22400664,1610612754,1610612765,L,W,0.494,0.568,0.353,0.5,0.731,0.71,26,28,9,5,32,31,7,7,3,5,21,18,119,133
22400665,1610612764,1610612761,W,L,0.477,0.389,0.355,0.167,0.733,0.724,31,17,7,10,29,33,12,6,3,5,27,21,106,82
22400666,1610612738,1610612741,L,W,0.402,0.471,0.306,0.409,0.917,0.815,28,32,10,6,37,39,3,9,7,3,19,13,100,122
22400667,1610612748,1610612739,W,L,0.54,0.47,0.31,0.349,0.833,0.867,29,27,13,6,34,29,10,4,2,4,17,5,126,106
22400668,1610612752,1610612743,L,W,0.488,0.516,0.357,0.412,0.87,0.667,21,33,11,6,36,29,3,7,5,2,19,16,112,122
22400669,1610612755,1610612758,L,W,0.444,0.524,0.244,0.414,0.824,0.864,34,30,14,5,32,30,5,8,1,1,16,20,104,117
22400670,1610612740,1610612742,W,L,0.542,0.531,0.465,0.484,0.765,0.864,30,31,16,10,35,26,6,13,6,6,17,15,137,136
22400671,1610612759,1610612746,W,L,0.527,0.483,0.5,0.333,0.87,0.72,26,27,17,7,40,23,7,11,3,5,17,22,128,116
22400672,1610612756,1610612750,W,L,0.56,0.506,0.448,0.375,0.889,0.75,26,30,4,10,30,26,8,7,6,6,19,25,121,113
22400673,1610612744,1610612760,L,W,0.404,0.494,0.231,0.342,0.8,0.821,21,30,17,7,33,35,8,6,3,7,21,24,109,116
22400674,1610612764,1610612747,W,L,0.544,0.319,0.469,0.227,0.955,0.824,31,18,9,12,39,26,9,4,6,6,24,18,134,96
22400675,1610612739,1610612737,L,W,0.456,0.582,0.333,0.333,0.741,0.9,28,34,10,10,26,39,10,9,1,3,18,19,115,137
22400676,1610612763,1610612745,L,W,0.433,0.516,0.406,0.321,0.786,0.75,22,23,19,9,26,28,6,7,5,6,20,25,119,120
22400677,1610612762,1610612750,W,L,0.598,0.506,0.553,0.412,0.792,0.84,38,21,9,3,30,20,5,6,9,4,18,20,138,113
22400678,1610612757,1610612753,L,W,0.42,0.526,0.192,0.48,0.85,0.806,14,23,13,9,20,29,8,7,6,5,23,18,90,119
22400679,1610612766,1610612746,W,L,0.543,0.438,0.393,0.233,0.65,0.867,26,18,9,13,36,29,7,11,4,3,18,16,112,104
22400680,1610612765,1610612742,L,W,0.425,0.443,0.333,0.257,0.81,0.875,20,18,16,18,30,29,4,13,13,6,14,15,102,117
22400681,1610612755,1610612743,W,L,0.659,0.556,0.522,0.525,0.944,0.813,39,29,9,11,26,16,7,12,2,3,17,16,137,134
22400682,1610612761,1610612741,W,L,0.506,0.424,0.45,0.333,0.824,0.667,34,27,9,7,43,37,4,6,9,8,18,13,122,106
22400683,1610612740,1610612738,W,L,0.5,0.489,0.39,0.405,0.692,0.684,32,16,5,10,30,38,12,7,7,2,16,21,118,116
22400684,1610612759,1610612749,L,W,0.43,0.49,0.324,0.48,0.769,0.8,24,37,17,13,30,40,3,7,8,11,19,20,118,144
22400685,1610612744,1610612756,W,L,0.562,0.375,0.487,0.364,0.688,0.68,41,26,4,14,44,35,7,11,7,6,20,19,130,105
22400686,1610612754,1610612737,L,W,0.5,0.544,0.378,0.364,0.719,0.88,31,35,11,7,33,34,6,6,4,5,23,26,127,132
22400687,1610612762,1610612753,L,W,0.33,0.464,0.22,0.4,0.857,0.875,19,26,11,8,32,43,9,5,7,7,23,27,99,113
22400688,1610612766,1610612743,W,L,0.466,0.432,0.189,0.346,0.9,0.765,29,31,8,13,35,38,9,5,9,6,16,13,107,104
22400689,1610612745,1610612751,W,L,0.494,0.4,0.37,0.308,0.667,0.667,24,18,13,14,33,30,5,6,8,6,16,20,110,98
22400690,1610612750,1610612764,W,L,0.458,0.409,0.455,0.3,0.824,0.833,26,29,7,11,37,36,7,10,6,3,21,16,105,103
22400691,1610612760,1610612758,L,W,0.4,0.533,0.25,0.413,0.731,0.688,25,37,9,20,28,50,8,5,5,6,10,18,110,144
22400692,1610612752,1610612747,W,L,0.58,0.463,0.475,0.357,0.833,0.737,26,33,3,16,34,28,9,7,4,3,22,16,128,112
22400693,1610612759,1610612748,W,L,0.461,0.418,0.31,0.333,0.588,0.714,30,27,12,13,40,35,7,8,5,3,15,18,105,103
22400694,1610612757,1610612756,L,W,0.452,0.517,0.303,0.29,0.846,0.839,21,24,11,10,26,33,5,11,2,5,21,20,108,127
22400695,1610612765,1610612741,L,W,0.461,0.545,0.365,0.333,0.9,0.692,28,38,11,8,33,34,7,14,4,5,11,18,119,127
22400696,1610612739,1610612742,L,W,0.388,0.57,0.209,0.578,0.8,0.75,22,39,10,3,35,48,6,7,3,8,11,17,101,144
22400697,1610612761,1610612746,L,W,0.466,0.518,0.321,0.52,0.81,0.875,21,31,13,10,28,33,6,6,7,6,15,17,108,115
22400698,1610612755,1610612738,W,L,0.5,0.451,0.429,0.469,0.813,0.75,34,20,5,8,33,38,3,7,8,2,21,19,118,110
22400699,1610612749,1610612763,W,L,0.486,0.484,0.359,0.444,0.636,0.579,37,32,22,8,39,28,9,7,5,5,15,21,132,119
22400700,1610612766,1610612764,W,L,0.444,0.438,0.333,0.379,0.826,0.893,29,26,18,9,36,37,6,4,5,1,21,17,124,114
22400701,1610612765,1610612737,W,L,0.519,0.518,0.432,0.333,0.821,0.921,27,31,5,10,32,31,8,7,7,2,27,25,132,130
22400702,1610612752,1610612745,L,W,0.462,0.505,0.286,0.231,0.933,0.8,27,24,20,12,30,28,8,9,6,5,26,15,118,124
22400703,1610612763,1610612759,L,W,0.451,0.485,0.333,0.389,0.75,0.9,31,33,9,10,39,37,8,17,2,5,18,18,109,128
22400704,1610612750,1610612758,W,L,0.489,0.457,0.417,0.3,0.8,1.0,23,28,11,11,36,25,7,5,6,8,16,16,116,114
22400705,1610612760,1610612749,L,W,0.376,0.515,0.333,0.39,0.619,0.875,24,28,9,14,28,41,12,9,3,5,12,18,96,125
22400706,1610612743,1610612740,L,W,0.432,0.5,0.474,0.364,0.864,0.808,27,28,14,14,27,32,5,7,4,6,21,16,113,125
22400707,1610612762,1610612754,W,L,0.473,0.429,0.238,0.351,0.8,0.667,32,31,6,17,31,43,13,5,10,4,20,17,112,111
22400708,1610612744,1610612753,L,W,0.434,0.436,0.25,0.308,0.5,0.706,23,25,18,9,34,35,8,9,2,0,26,16,99,104
22400709,1610612757,1610612756,L,W,0.471,0.449,0.357,0.4,0.857,0.833,28,30,10,14,33,34,12,6,5,2,21,21,119,121
22400710,1610612739,1610612738,W,L,0.408,0.396,0.354,0.282,0.833,0.846,26,18,15,14,38,37,10,6,6,1,21,23,112,105
22400711,1610612751,1610612745,L,W,0.41,0.463,0.344,0.37,0.667,0.765,23,26,16,10,29,29,6,10,6,9,18,25,97,99
22400712,1610612755,1610612742,L,W,0.471,0.547,0.333,0.333,0.806,0.684,24,37,15,9,29,25,8,5,4,4,19,21,116,118
22400713,1610612761,1610612752,W,L,0.5,0.524,0.32,0.379,0.826,0.947,26,27,17,10,26,24,10,7,4,4,15,22,121,115
22400714,1610612741,1610612748,L,W,0.478,0.527,0.386,0.463,0.808,0.818,29,35,11,7,33,36,4,4,3,3,17,18,124,133
22400715,1610612746,1610612747,W,L,0.556,0.382,0.486,0.293,0.609,0.895,33,30,10,10,40,26,7,9,3,5,15,17,122,97
22400716,1610612757,1610612754,L,W,0.42,0.446,0.208,0.378,0.762,0.941,25,23,14,16,25,35,11,8,6,4,19,17,89,112
22400717,1610612766,1610612749,W,L,0.506,0.432,0.429,0.324,0.923,0.75,26,21,6,9,38,32,6,4,4,1,16,14,112,102
22400718,1610612765,1610612739,W,L,0.482,0.398,0.421,0.324,0.833,0.893,28,22,11,17,35,28,6,13,7,5,22,21,118,115
22400719,1610612737,1610612759,W,L,0.505,0.527,0.324,0.381,0.75,0.722,36,33,11,8,30,37,16,5,3,5,20,14,126,125
22400720,1610612751,1610612764,W,L,0.543,0.434,0.465,0.342,0.786,0.739,40,26,7,12,33,25,6,7,3,3,21,20,119,102
22400721,1610612755,1610612748,W,L,0.47,0.385,0.412,0.3,0.8,0.75,25,22,13,11,41,28,3,14,4,4,13,15,108,101
22400722,1610612761,1610612763,W,L,0.528,0.398,0.421,0.286,0.737,0.895,22,28,24,14,37,20,7,11,5,3,19,29,138,107
22400723,1610612750,1610612741,L,W,0.482,0.429,0.333,0.426,0.727,0.821,25,27,6,23,28,36,9,6,5,8,22,15,108,127
22400724,1610612760,1610612756,L,W,0.471,0.51,0.389,0.286,0.879,0.889,24,24,3,17,32,29,3,15,2,4,17,23,109,140
22400725,1610612762,1610612744,L,W,0.46,0.522,0.354,0.351,0.704,0.815,33,30,12,12,29,36,6,5,4,5,24,23,128,131
22400726,1610612743,1610612740,L,W,0.462,0.57,0.345,0.372,0.885,0.933,26,40,10,13,28,38,5,9,3,4,10,21,119,144
22400727,1610612758,1610612753,W,L,0.568,0.5,0.516,0.37,0.933,0.75,30,23,9,14,26,23,8,6,3,4,24,14,130,111
22400728,1610612738,1610612742,W,L,0.557,0.517,0.455,0.432,0.778,0.8,32,30,8,11,27,29,9,2,4,6,15,17,127,120
22400729,1610612750,1610612745,L,W,0.488,0.479,0.387,0.41,0.714,0.875,26,23,12,18,27,29,12,5,7,6,18,21,114,127
22400730,1610612743,1610612753,L,W,0.369,0.53,0.161,0.4,0.767,0.571,21,33,13,12,27,40,10,7,8,4,15,22,90,112
22400731,1610612747,1610612744,L,W,0.406,0.5,0.302,0.371,0.7,0.806,29,26,10,7,30,40,8,9,2,5,25,21,112,120
22400732,1610612757,1610612758,L,W,0.42,0.433,0.333,0.4,0.818,0.778,21,25,11,10,36,37,8,5,6,7,20,18,102,108
22400733,1610612746,1610612754,W,L,0.453,0.466,0.333,0.425,0.833,0.722,31,25,12,11,34,37,13,5,3,4,14,16,119,112
22400734,1610612766,1610612759,L,W,0.457,0.465,0.308,0.447,0.833,1.0,25,33,13,16,25,37,8,4,5,4,13,22,116,117
22400735,1610612764,1610612739,W,L,0.511,0.489,0.421,0.364,0.917,0.64,32,25,15,16,31,24,9,8,3,2,20,17,134,124
22400736,1610612737,1610612749,L,W,0.427,0.489,0.38,0.361,0.9,0.667,28,29,7,11,36,41,5,6,3,6,17,14,110,115
22400737,1610612751,1610612748,L,W,0.356,0.419,0.3,0.27,0.833,0.778,23,17,11,18,28,39,9,8,5,13,19,15,86,102
22400738,1610612765,1610612755,L,W,0.494,0.454,0.419,0.386,0.85,0.769,26,32,7,21,31,35,7,7,7,4,20,24,112,125
22400739,1610612760,1610612761,L,W,0.429,0.512,0.463,0.29,0.632,0.839,31,26,14,11,28,33,9,10,6,7,24,14,109,121
22400740,1610612756,1610612762,L,W,0.41,0.452,0.271,0.393,0.9,0.905,29,31,25,12,38,37,5,6,7,15,16,17,127,135
22400741,1610612742,1610612745,L,W,0.4,0.47,0.286,0.522,0.773,0.765,21,22,19,12,29,31,2,4,5,18,22,18,105,116
22400742,1610612747,1610612754,L,W,0.425,0.523,0.316,0.333,0.969,0.913,27,29,11,9,27,37,10,6,2,3,20,22,117,124
22400743,1610612753,1610612759,L,W,0.532,0.511,0.433,0.333,0.8,0.6,27,19,4,13,30,32,10,10,7,1,14,18,111,112
22400744,1610612764,1610612737,W,L,0.485,0.441,0.409,0.25,0.765,0.952,36,26,8,14,33,39,6,6,7,2,19,18,125,111
22400745,1610612741,1610612744,W,L,0.5,0.443,0.396,0.436,0.852,0.774,34,24,16,6,28,25,8,8,7,4,23,19,132,111
22400746,1610612763,1610612760,W,L,0.429,0.444,0.429,0.429,0.81,0.718,29,21,21,10,34,30,5,7,5,9,27,21,125,112
22400747,1610612750,1610612757,L,W,0.402,0.524,0.2,0.357,0.773,0.643,18,23,16,8,29,35,11,8,6,2,24,18,98,114
22400748,1610612752,1610612738,W,L,0.541,0.422,0.487,0.375,0.833,0.862,21,16,11,7,37,23,6,9,7,1,21,15,131,104
22400749,1610612756,1610612743,W,L,0.489,0.388,0.457,0.34,0.941,0.8,28,25,15,17,41,26,5,5,4,6,13,15,122,105
22400750,1610612758,1610612740,L,W,0.478,0.473,0.389,0.268,0.72,0.788,27,24,5,11,34,40,12,10,8,7,24,22,118,123
22400751,1610612746,1610612762,L,W,0.47,0.58,0.395,0.423,0.833,0.81,26,36,12,8,26,29,7,8,4,2,21,20,110,130
22400752,1610612765,1610612766,L,W,0.436,0.489,0.469,0.297,0.826,0.813,25,31,9,14,28,32,8,11,1,1,18,21,102,112
22400753,1610612745,1610612761,L,W,0.367,0.36,0.19,0.263,0.765,0.786,19,17,7,10,41,48,5,8,6,3,21,19,87,94
22400754,1610612749,1610612755,L,W,0.528,0.438,0.4,0.436,0.789,0.95,28,29,8,19,34,34,9,7,5,3,21,18,127,135
22400755,1610612739,1610612750,L,W,0.4,0.511,0.308,0.395,0.767,0.75,17,27,15,14,26,35,10,10,6,5,19,24,107,128
22400756,1610612753,1610612737,W,L,0.494,0.474,0.375,0.4,0.857,0.833,29,22,6,7,33,29,10,10,3,8,17,21,112,106
22400757,1610612764,1610612759,W,L,0.511,0.484,0.447,0.298,0.828,0.895,28,26,11,10,32,32,11,5,4,3,17,23,131,121
22400758,1610612751,1610612766,L,W,0.41,0.398,0.194,0.238,0.679,0.929,18,24,11,19,29,28,7,10,7,6,10,24,89,97
22400759,1610612748,1610612738,W,L,0.459,0.337,0.321,0.244,1.0,0.923,24,21,3,12,49,39,4,2,5,2,11,10,103,85
22400760,1610612749,1610612744,W,L,0.441,0.5,0.289,0.303,0.789,0.735,27,18,15,5,33,32,16,5,2,4,23,25,125,111
22400761,1610612760,1610612740,L,W,0.439,0.516,0.37,0.491,0.679,0.75,19,29,12,10,30,35,4,15,4,8,14,20,101,137
22400762,1610612742,1610612758,W,L,0.552,0.516,0.346,0.405,0.737,0.625,28,31,13,5,37,28,3,11,3,4,22,19,129,128
22400763,1610612743,1610612757,L,W,0.455,0.659,0.405,0.32,0.846,0.9,25,44,10,6,23,32,4,12,4,2,20,23,117,146
22400764,1610612755,1610612761,W,L,0.463,0.407,0.333,0.237,0.826,0.833,23,22,10,14,39,32,8,10,4,2,20,18,106,103
22400765,1610612754,1610612752,W,L,0.538,0.483,0.37,0.29,0.87,0.769,37,32,13,9,35,27,6,8,2,3,22,17,128,115
22400766,1610612741,1610612765,W,L,0.531,0.35,0.439,0.213,0.923,0.632,30,22,8,14,47,30,10,9,8,2,19,10,132,92
22400767,1610612756,1610612763,W,L,0.43,0.446,0.308,0.273,0.778,0.818,22,35,20,7,40,35,8,8,3,9,22,17,119,112
22400768,1610612747,1610612762,L,W,0.464,0.543,0.3,0.357,0.852,0.944,29,28,11,10,28,34,6,11,3,2,17,22,113,132
22400769,1610612738,1610612759,L,W,0.438,0.462,0.231,0.327,0.833,0.667,30,25,9,15,29,41,9,3,2,5,16,12,103,116
22400770,1610612753,1610612766,L,W,0.395,0.411,0.308,0.326,0.933,0.737,21,22,6,13,37,39,4,4,4,9,15,12,86,102
22400771,1610612764,1610612754,W,L,0.467,0.485,0.457,0.511,0.9,0.813,38,29,10,7,32,39,7,5,5,7,17,20,134,130
22400772,1610612751,1610612755,L,W,0.432,0.471,0.242,0.267,0.818,0.8,25,23,9,16,29,34,10,13,9,7,15,18,96,100
22400773,1610612752,1610612737,L,W,0.5,0.574,0.368,0.423,0.686,0.811,43,28,19,8,28,31,12,6,10,5,29,23,148,149
22400774,1610612761,1610612739,W,L,0.485,0.462,0.34,0.345,0.85,0.667,34,26,13,9,40,30,11,7,4,5,19,14,131,108
22400775,1610612741,1610612765,W,L,0.511,0.43,0.4,0.22,0.8,0.9,30,23,12,10,35,27,8,9,6,7,22,27,128,110
22400776,1610612750,1610612749,W,L,0.443,0.379,0.4,0.227,0.813,0.867,24,27,6,15,42,44,7,4,1,6,15,13,103,101
22400777,1610612740,1610612758,W,L,0.471,0.468,0.356,0.25,0.724,0.833,28,28,12,12,36,28,4,7,7,5,16,23,119,111
22400778,1610612760,1610612748,L,W,0.456,0.489,0.324,0.385,0.72,0.7,24,22,10,11,35,30,7,10,5,3,17,19,101,115
22400779,1610612745,1610612756,L,W,0.517,0.474,0.385,0.31,0.818,0.583,25,32,11,17,32,30,7,10,5,4,19,15,111,119
22400780,1610612743,1610612757,L,W,0.457,0.51,0.368,0.395,0.724,0.792,27,26,14,12,31,37,7,9,6,7,19,20,121,132
22400781,1610612762,1610612747,L,W,0.446,0.523,0.4,0.366,0.567,0.788,31,30,14,11,31,37,5,10,3,8,20,21,119,131
22400782,1610612742,1610612744,L,W,0.427,0.483,0.286,0.417,0.833,0.8,29,20,18,9,32,30,9,9,6,7,16,16,107,111
22400783,1610612746,1610612763,L,W,0.494,0.505,0.5,0.371,0.533,0.955,24,29,9,13,31,33,5,17,4,2,21,15,114,128
22400784,1610612745,1610612744,W,L,0.393,0.409,0.268,0.333,0.889,0.556,26,24,9,15,33,37,13,7,6,5,18,20,105,98
22400785,1610612740,1610612758,L,W,0.438,0.5,0.362,0.42,0.857,0.794,38,32,21,7,37,38,8,11,1,7,19,17,133,140
22400786,1610612742,1610612748,L,W,0.473,0.511,0.278,0.361,0.654,0.813,23,28,16,11,26,29,9,7,4,2,14,17,113,118
22400787,1610612750,1610612760,L,W,0.42,0.424,0.241,0.261,0.833,0.909,25,28,12,20,37,34,4,5,7,2,17,17,101,116
22400788,1610612754,1610612763,L,W,0.414,0.505,0.308,0.378,0.864,0.818,28,29,12,9,34,37,6,6,7,12,19,20,113,127
22400789,1610612755,1610612738,W,L,0.483,0.43,0.444,0.205,0.933,0.941,33,23,11,10,38,34,3,7,6,0,16,17,124,104
22400790,1610612737,1610612753,W,L,0.482,0.39,0.24,0.314,0.684,0.679,15,20,11,16,42,35,6,7,7,4,22,25,114,108
22400791,1610612751,1610612739,W,L,0.426,0.4,0.282,0.263,0.704,0.579,19,25,17,14,35,31,8,7,5,10,20,23,110,97
22400792,1610612752,1610612741,L,W,0.398,0.43,0.396,0.304,0.833,0.7,24,28,11,10,42,44,6,10,6,7,12,12,111,113
22400793,1610612749,1610612746,L,W,0.466,0.475,0.4,0.395,0.842,0.852,28,22,11,8,32,33,14,5,7,5,27,18,110,116
22400794,1610612743,1610612766,L,W,0.434,0.5,0.405,0.442,0.824,0.75,28,29,14,16,31,39,10,3,2,3,21,14,115,129
22400795,1610612759,1610612756,L,W,0.469,0.473,0.364,0.366,0.85,0.773,28,30,5,6,34,38,6,13,4,3,21,20,109,120
22400796,1610612757,1610612747,W,L,0.476,0.442,0.281,0.324,0.92,0.667,20,27,11,6,37,27,7,16,6,7,17,24,110,102
22400797,1610612739,1610612752,L,W,0.472,0.609,0.357,0.514,0.611,0.733,25,38,9,11,23,36,8,12,3,2,12,15,105,142
22400798,1610612753,1610612763,W,L,0.413,0.409,0.212,0.29,0.759,0.697,22,23,15,13,38,37,7,7,7,9,26,21,105,104
22400799,1610612764,1610612749,W,L,0.476,0.402,0.281,0.308,0.654,0.704,24,25,8,8,36,34,11,9,6,4,24,21,104,101
22400800,1610612761,1610612748,W,L,0.511,0.418,0.361,0.395,0.833,0.783,20,25,8,14,36,32,8,8,3,2,22,19,120,111
22400801,1610612745,1610612750,L,W,0.446,0.5,0.289,0.5,0.846,0.75,22,18,7,9,28,39,10,5,6,6,22,25,115,121
22400802,1610612759,1610612765,W,L,0.5,0.512,0.343,0.345,0.864,0.636,31,27,20,8,33,24,8,12,5,5,17,20,125,110
22400803,1610612742,1610612740,L,W,0.413,0.43,0.296,0.364,0.76,0.778,25,28,14,8,39,39,8,8,6,4,23,18,103,111
22400804,1610612762,1610612760,W,L,0.474,0.456,0.442,0.366,0.95,0.556,38,27,17,14,34,29,10,7,10,2,20,15,130,107
22400805,1610612758,1610612744,W,L,0.538,0.506,0.465,0.344,1.0,0.944,40,26,11,11,24,28,13,8,3,3,19,16,132,108
22400806,1610612741,1610612756,W,L,0.483,0.418,0.333,0.34,0.893,1.0,29,29,8,11,41,34,7,9,3,4,11,21,121,117
22400807,1610612755,1610612751,W,L,0.506,0.424,0.25,0.256,0.842,0.875,27,21,9,15,30,28,10,8,8,5,19,15,105,103
22400808,1610612743,1610612747,W,L,0.5,0.4,0.39,0.39,0.84,0.762,27,28,9,12,30,33,15,6,9,1,20,18,123,100
22400809,1610612762,1610612745,L,W,0.44,0.5,0.395,0.325,0.556,0.481,33,28,8,16,33,42,3,4,2,3,17,18,115,124
22400810,1610612757,1610612766,L,W,0.347,0.586,0.156,0.465,0.714,0.704,19,37,12,11,25,46,12,11,7,7,21,22,88,141
22400811,1610612738,1610612752,L,W,0.435,0.495,0.389,0.386,1.0,1.0,21,27,7,12,33,37,4,8,1,5,15,14,105,118
22400812,1610612744,1610612742,L,W,0.463,0.48,0.406,0.3,0.684,0.87,24,30,7,17,34,37,7,10,4,6,22,17,102,126
22400813,1610612754,1610612746,L,W,0.447,0.548,0.25,0.333,0.758,0.926,23,31,6,8,26,38,9,7,3,5,18,24,111,129
22400814,1610612737,1610612765,W,L,0.591,0.5,0.5,0.467,0.72,0.722,39,30,5,10,32,30,9,8,5,6,23,21,148,143
22400815,1610612753,1610612764,L,W,0.41,0.444,0.263,0.344,0.727,0.864,22,25,4,14,32,33,5,9,4,5,23,23,90,110
22400816,1610612761,1610612756,L,W,0.506,0.489,0.25,0.571,0.727,0.7,22,30,4,14,33,35,9,6,7,1,19,23,109,127
22400817,1610612749,1610612748,L,W,0.466,0.512,0.29,0.359,0.846,0.818,25,25,10,8,36,32,3,4,3,3,22,23,113,120
22400818,1610612740,1610612759,L,W,0.33,0.447,0.294,0.333,0.68,0.731,29,27,13,17,33,52,11,3,7,3,19,19,96,114
22400819,1610612739,1610612763,L,W,0.457,0.465,0.385,0.277,0.774,0.686,28,25,12,22,25,35,8,5,5,5,26,25,123,129
22400820,1610612750,1610612760,W,L,0.558,0.438,0.543,0.4,0.75,0.964,32,23,7,15,30,29,9,6,8,5,22,22,130,123
